ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source
benS06_480,ben,S06_480,pātaluna ,,,borin2013ids
benS06_490,ben,S06_490,mojā,,,borin2013ids
benS06_510,ben,S06_510,jutā,,,borin2013ids
benS06_520,ben,S06_520,buṭa,,,borin2013ids
benS06_540,ben,S06_540,cāmāra,,,borin2013ids
benS06_550,ben,S06_550,ṭupi,,,borin2013ids
benS06_570,ben,S06_570,bandhanī,,,borin2013ids
benS06_580,ben,S06_580,dastānā ,,,borin2013ids
benS06_590,ben,S06_590,ghomaṭā,,,borin2013ids
benS06_610,ben,S06_610,pakeṭa,,,borin2013ids
benS06_620,ben,S06_620,botāma ,,,borin2013ids
benS06_630,ben,S06_630,khun̄ṭa ,,,borin2013ids
benS06_720,ben,S06_720,ratna,,,borin2013ids
benS06_730,ben,S06_730,aṅguri,,,borin2013ids
benS06_740,ben,S06_740,cur̖ ,,,borin2013ids
benS06_750,ben,S06_750,mālā,,,borin2013ids
benS06_760,ben,S06_760,pun̄ti ,,,borin2013ids
benS06_770,ben,S06_770,iyāriṁ,,,borin2013ids
benS06_790,ben,S06_790,ulaki,,,borin2013ids
benS06_810,ben,S06_810,rumāla,,,borin2013ids
benS06_820,ben,S06_820,toyāle ,,,borin2013ids
benS06_910,ben,S06_910,ciruni,,,borin2013ids
benS06_920,ben,S06_920,brāśa ,,,borin2013ids
benS06_921,ben,S06_921,binuni,,,borin2013ids
benS06_930,ben,S06_930,kṣura,,,borin2013ids
benS06_940,ben,S06_940,malama ,,,borin2013ids
benS06_950,ben,S06_950,sābāna,,,borin2013ids
benS06_960,ben,S06_960,āyanā,,,borin2013ids
benS07_110,ben,S07_110,ṭikā,,,borin2013ids
benS07_120,ben,S07_120,ghara,,,borin2013ids
benS07_130,ben,S07_130,uṭaja,,,borin2013ids
benS07_131,ben,S07_131,bāgāna bār̖i,,,borin2013ids
benS07_140,ben,S07_140,tān̄bu ,,,borin2013ids
benS07_150,ben,S07_150,catuṣka,,,borin2013ids
benS07_170,ben,S07_170,bāburcikhānā,,,borin2013ids
benS07_210,ben,S07_210,kāmarā,,,borin2013ids
benS07_220,ben,S07_220,darajā,,,borin2013ids
benS07_230,ben,S07_230,tālā,,,borin2013ids
benS07_231,ben,S07_231,hur̖kā,,,borin2013ids
benS07_240,ben,S07_240,cābi,,,borin2013ids
benS07_250,ben,S07_250,jānālā,,,borin2013ids
benS07_260,ben,S07_260,mejhe,,,borin2013ids
benS07_270,ben,S07_270,deyāla,,,borin2013ids
benS07_320,ben,S07_320,culli,,,borin2013ids
benS07_330,ben,S07_330,cimani ,,,borin2013ids
benS07_370,ben,S07_370,mai,,,borin2013ids
benS07_420,ben,S07_420,bichānā,,,borin2013ids
benS07_421,ben,S07_421,upādhāna ,,,borin2013ids
benS07_422,ben,S07_422,kambala,,,borin2013ids
benS07_430,ben,S07_430,kedārā,,,borin2013ids
benS07_440,ben,S07_440,meja,,,borin2013ids
benS07_450,ben,S07_450,dīpa,,,borin2013ids
benS07_460,ben,S07_460,bāti ,,,borin2013ids
benS07_470,ben,S07_470,tāka,,,borin2013ids
benS07_480,ben,S07_480,tāgāri ,,,borin2013ids
benS07_510,ben,S07_510,chāda,,,borin2013ids
benS07_520,ben,S07_520,cālāghara ,,,borin2013ids
benS07_550,ben,S07_550,bima ,,,borin2013ids
benS07_560,ben,S07_560,meru,,,borin2013ids
benS07_570,ben,S07_570,pāṭā,,,borin2013ids
benS07_580,ben,S07_580,khilāna,,,borin2013ids
benS07_610,ben,S07_610,sthapati ,,,borin2013ids
benS07_620,ben,S07_620,iṭa ,,,borin2013ids
benS07_630,ben,S07_630,khala,,,borin2013ids
benS07_640,ben,S07_640,bār̖i,,,borin2013ids
benS08_110,ben,S08_110,kr̥ṣaka,,,borin2013ids
benS08_120,ben,S08_120,māṭha,,,borin2013ids
benS08_130,ben,S08_130,uddyāna,,,borin2013ids
benS08_150,ben,S08_150,cāṣa karā,,,borin2013ids
benS08_160,ben,S08_160,ber̖ā,,,borin2013ids
benS08_170,ben,S08_170,khanda,,,borin2013ids
benS08_210,ben,S08_210,hala,,,borin2013ids
benS08_212,ben,S08_212,sītā ,,,borin2013ids
benS08_220,ben,S08_220,kodalāno,,,borin2013ids
benS08_230,ben,S08_230,kodāla,,,borin2013ids
benS08_240,ben,S08_240,belacā ,,,borin2013ids
benS08_250,ben,S08_250,nir̖āno,,,borin2013ids
benS08_260,ben,S08_260,kānṭā ,,,borin2013ids
benS08_270,ben,S08_270,ān̄car̖ā,,,borin2013ids
benS08_310,ben,S08_310,ājjāno,,,borin2013ids
benS08_311,ben,S08_311,bīja,,,borin2013ids
benS08_320,ben,S08_320,kāṭā ,,,borin2013ids
benS08_330,ben,S08_330,kāste,,,borin2013ids
benS08_340,ben,S08_340,jhār̖ā,,,borin2013ids
benS08_350,ben,S08_350,khāmāra ,,,borin2013ids
benS08_410,ben,S08_410,phasala ,,,borin2013ids
benS08_420,ben,S08_420,dānā,,,borin2013ids
benS08_430,ben,S08_430,gama,,,borin2013ids
benS08_440,ben,S08_440,yaba,,,borin2013ids
benS08_450,ben,S08_450,rāi,,,borin2013ids
benS08_460,ben,S08_460,cir̖ā,,,borin2013ids
benS08_470,ben,S08_470,bhuṭṭā,,,borin2013ids
benS08_480,ben,S08_480,bhāta,,,borin2013ids
benS08_510,ben,S08_510,ghāsa,,,borin2013ids
benS08_520,ben,S08_520,pālui,,,borin2013ids
benS08_530,ben,S08_530,gāchapālā,,,borin2013ids
benS08_531,ben,S08_531,pon̄tā,,,borin2013ids
benS08_540,ben,S08_540,mūla,,,borin2013ids
benS08_550,ben,S08_550,śākhā,,,borin2013ids
benS08_560,ben,S08_560,pātā,,,borin2013ids
benS08_570,ben,S08_570,phula,,,borin2013ids
benS08_600,ben,S08_600,gācha,,,borin2013ids
benS08_610,ben,S08_610,oka,,,borin2013ids
benS08_620,ben,S08_620,masriṇa bākala,,,borin2013ids
benS08_630,ben,S08_630,bhūrja,,,borin2013ids
benS08_640,ben,S08_640,pāina gācha,,,borin2013ids
benS08_660,ben,S08_660,oka bīja,,,borin2013ids
benS08_680,ben,S08_680,tāmāka,,,borin2013ids
benS08_690,ben,S08_690,dhūmapān karā,,,borin2013ids
benS08_691,ben,S08_691,nala,,,borin2013ids
benS08_720,ben,S08_720,gun̄r̖i,,,borin2013ids
benS08_730,ben,S08_730,kānḍa,,,borin2013ids
benS08_750,ben,S08_750,chāla,,,borin2013ids
benS08_760,ben,S08_760,aṅkura,,,borin2013ids
benS08_810,ben,S08_810,tāla gācha,,,borin2013ids
benS08_820,ben,S08_820,nārakola,,,borin2013ids
benS08_830,ben,S08_830,lebu,,,borin2013ids
benS08_840,ben,S08_840,kalā,,,borin2013ids
benS08_850,ben,S08_850,baṭa gācha,,,borin2013ids
benS08_910,ben,S08_910,miṣṭi ālu,,,borin2013ids
benS08_912,ben,S08_912,gācha ālu,,,borin2013ids
benS08_930,ben,S08_930,alābu,,,borin2013ids
benS08_931,ben,S08_931,kumar̖ā,,,borin2013ids
benS08_940,ben,S08_940,bān̄śa,,,borin2013ids
benS08_941,ben,S08_941,ākha,,,borin2013ids
benS08_970,ben,S08_970,bichuṭi ,,,borin2013ids
benS08_980,ben,S08_980,chatrāka,,,borin2013ids
benS09_110,ben,S09_110,karā,,,borin2013ids
benS09_120,ben,S09_120,kāja,,,borin2013ids
benS09_140,ben,S09_140,bānkāno,,,borin2013ids
benS09_150,ben,S09_150,bhān̄ja karā,,,borin2013ids
benS09_160,ben,S09_160,ābaddha karā,,,borin2013ids
benS09_161,ben,S09_161,ālulāyita karā,,,borin2013ids
benS09_180,ben,S09_180,śr̥ṅkhala,,,borin2013ids
benS09_190,ben,S09_190,raśi,,,borin2013ids
benS09_192,ben,S09_192,gin̄ṭa,,,borin2013ids
benS09_210,ben,S09_210,coṭāno,,,borin2013ids
benS09_211,ben,S09_211,chencā (deoyā) ,,,borin2013ids
benS09_220,ben,S09_220,kucāno,,,borin2013ids
benS09_221,ben,S09_221,chinna ,,,borin2013ids
benS09_222,ben,S09_222,kopāno,,,borin2013ids
benS09_223,ben,S09_223,churi mārā,,,borin2013ids
benS09_230,ben,S09_230,cāku,,,borin2013ids
benS09_240,ben,S09_240,kān̄ci,,,borin2013ids
benS09_250,ben,S09_250,kuṭhāra,,,borin2013ids
benS09_251,ben,S09_251,bāisa,,,borin2013ids
benS09_260,ben,S09_260,bhāṅā,,,borin2013ids
benS09_261,ben,S09_261,bhagna,,,borin2013ids
benS09_270,ben,S09_270,bibhakta kārā,,,borin2013ids
benS09_280,ben,S09_280,chen̄r̖ā,,,borin2013ids
benS09_290,ben,S09_290,cān̄chā,,,borin2013ids
benS09_310,ben,S09_310,kacalāno ,,,borin2013ids
benS09_320,ben,S09_320,ṭene bār̖āno,,,borin2013ids
benS09_330,ben,S09_330,ṭānā ,,,borin2013ids
benS09_340,ben,S09_340,cārāno,,,borin2013ids
benS09_341,ben,S09_341,ṭāṅāno,,,borin2013ids
benS09_342,ben,S09_342,ṭhāsā ,,,borin2013ids
benS09_343,ben,S09_343,kacalāno ,,,borin2013ids
benS09_350,ben,S09_350,ḍhālā,,,borin2013ids
benS09_360,ben,S09_360,dhoyā,,,borin2013ids
benS09_370,ben,S09_370,jhān̄ṭa deoyā,,,borin2013ids
benS09_380,ben,S09_380,jhān̄ṭā,,,borin2013ids
benS09_422,ben,S09_422,yantrapāti,,,borin2013ids
benS09_430,ben,S09_430,bār̖ai,,,borin2013ids
benS09_440,ben,S09_440,nirmāṇa,,,borin2013ids
benS09_460,ben,S09_460,bin̄dha kārā,,,borin2013ids
benS09_461,ben,S09_461,chidra karā,,,borin2013ids
benS09_480,ben,S09_480,karāta,,,borin2013ids
benS09_490,ben,S09_490,hātur̖i,,,borin2013ids
benS09_500,ben,S09_500,pereka ,,,borin2013ids
benS09_560,ben,S09_560,āṭhā,,,borin2013ids
benS09_600,ben,S09_600,kāmāra,,,borin2013ids
benS09_620,ben,S09_620,nihāi ,,,borin2013ids
benS09_630,ben,S09_630,ḍhālā ,,,borin2013ids
benS09_640,ben,S09_640,sonā,,,borin2013ids
benS09_650,ben,S09_650,rupā,,,borin2013ids
benS09_660,ben,S09_660,tāmra ,,,borin2013ids
benS09_670,ben,S09_670,lauha ,,,borin2013ids
benS09_680,ben,S09_680,sīsā,,,borin2013ids
benS09_690,ben,S09_690,ṭina,,,borin2013ids
benS09_710,ben,S09_710,kumora ,,,borin2013ids
benS09_730,ben,S09_730,mr̖ita,,,borin2013ids
benS09_740,ben,S09_740,kān̄ca,,,borin2013ids
benS09_750,ben,S09_750,bonā,,,borin2013ids
benS09_760,ben,S09_760,ṭukari,,,borin2013ids
benS09_770,ben,S09_770,gadi,,,borin2013ids
benS09_771,ben,S09_771,kambala,,,borin2013ids
benS09_780,ben,S09_780,thale,,,borin2013ids
benS09_790,ben,S09_790,pākhā,,,borin2013ids
benS09_791,ben,S09_791,bātāsa karā,,,borin2013ids
benS09_810,ben,S09_810,khudā,,,borin2013ids
benS09_820,ben,S09_820,bhāskara ,,,borin2013ids
benS09_830,ben,S09_830,mūrti,,,borin2013ids
benS09_840,ben,S09_840,bāṭāli ,,,borin2013ids
benS09_880,ben,S09_880,raṁ,,,borin2013ids
benS09_890,ben,S09_890,dāgā,,,borin2013ids
benS10_110,ben,S10_110,sarā,,,borin2013ids
benS10_120,ben,S10_120,ghurā,,,borin2013ids
benS10_130,ben,S10_130,ghurā,,,borin2013ids
benS10_140,ben,S10_140,mur̖ā,,,borin2013ids
benS10_150,ben,S10_150,gar̖āno,,,borin2013ids
benS10_160,ben,S10_160,ṭopāno,,,borin2013ids
benS10_170,ben,S10_170,macakāno,,,borin2013ids
benS10_210,ben,S10_210,phuṭā,,,borin2013ids
benS10_220,ben,S10_220,tolā,,,borin2013ids
benS10_230,ben,S10_230,par̖ā,,,borin2013ids
benS10_240,ben,S10_240,jharā,,,borin2013ids
benS10_250,ben,S10_250,chur̖ā,,,borin2013ids
benS10_252,ben,S10_252,lophā,,,borin2013ids
benS10_260,ben,S10_260,jhān̄kā,,,borin2013ids
benS10_320,ben,S10_320,chuṭā,,,borin2013ids
benS10_330,ben,S10_330,ḍubā ,,,borin2013ids
benS10_340,ben,S10_340,bhāsā,,,borin2013ids
benS10_350,ben,S10_350,sān̄tarāno,,,borin2013ids
benS10_351,ben,S10_351,ḍuba mārā,,,borin2013ids
benS10_352,ben,S10_352,chiṭāno,,,borin2013ids
benS10_360,ben,S10_360,pāla tolā,,,borin2013ids
benS10_370,ben,S10_370,or̖ā ,,,borin2013ids
benS10_380,ben,S10_380,phun̄kā,,,borin2013ids
benS10_410,ben,S10_410,hāmā deoyā,,,borin2013ids
benS10_412,ben,S10_412,natajānu haoyā,,,borin2013ids
benS10_413,ben,S10_413,guri mārā,,,borin2013ids
benS10_420,ben,S10_420,pichalāno,,,borin2013ids
benS10_430,ben,S10_430,tar̖pāno,,,borin2013ids
benS10_431,ben,S10_431,lāthi mārā,,,borin2013ids
benS10_440,ben,S10_440,nācā,,,borin2013ids
benS10_450,ben,S10_450,hān̄ṭā ,,,borin2013ids
benS10_451,ben,S10_451,lyāṁcāno ,,,borin2013ids
benS10_460,ben,S10_460,daur̖āno,,,borin2013ids
benS10_470,ben,S10_470,calā,,,borin2013ids
benS10_471,ben,S10_471,car̖ā,,,borin2013ids
benS10_472,ben,S10_472,car̖ā,,,borin2013ids
benS10_473,ben,S10_473,ḍhalā,,,borin2013ids
benS10_474,ben,S10_474,bāire yāoyā,,,borin2013ids
benS10_480,ben,S10_480,āsā,,,borin2013ids
benS10_481,ben,S10_481,phire āsā,,,borin2013ids
benS10_490,ben,S10_490,yāoyā,,,borin2013ids
benS10_491,ben,S10_491,lukāno,,,borin2013ids
benS10_510,ben,S10_510,pālāno,,,borin2013ids
benS10_520,ben,S10_520,anusaraṇa (karā),,,borin2013ids
benS10_530,ben,S10_530,paśchāddhaban karā,,,borin2013ids
benS10_550,ben,S10_550,paun̄chā,,,borin2013ids
benS10_560,ben,S10_560,nikaṭabartī haoyā,,,borin2013ids
benS10_570,ben,S10_570,ḍhokā,,,borin2013ids
benS10_610,ben,S10_610,bahana karā,,,borin2013ids
benS10_612,ben,S10_612,hāte bahana karā,,,borin2013ids
benS10_613,ben,S10_613,kān̄dhe bahana karā,,,borin2013ids
benS10_614,ben,S10_614,māthāya bahana karā,,,borin2013ids
benS10_615,ben,S10_615,bagale bahana karā,,,borin2013ids
benS10_620,ben,S10_620,ānā,,,borin2013ids
benS10_630,ben,S10_630,pāṭhāno,,,borin2013ids
benS10_640,ben,S10_640,netritba deoyā,,,borin2013ids
benS10_650,ben,S10_650,cālāno,,,borin2013ids
benS10_660,ben,S10_660,car̖ā,,,borin2013ids
benS10_670,ben,S10_670,nār̖āno,,,borin2013ids
benS10_710,ben,S10_710,rāstā,,,borin2013ids
benS10_720,ben,S10_720,rāstā,,,borin2013ids
benS10_740,ben,S10_740,setu,,,borin2013ids
benS10_750,ben,S10_750,śakaṭa,,,borin2013ids
benS10_760,ben,S10_760,cākā,,,borin2013ids
benS10_770,ben,S10_770,akṣadanḍa,,,borin2013ids
benS10_780,ben,S10_780,joyāla,,,borin2013ids
benS10_810,ben,S10_810,jāhāja,,,borin2013ids
benS10_830,ben,S10_830,naukā,,,borin2013ids
benS10_831,ben,S10_831,ḍiṅi,,,borin2013ids
benS10_840,ben,S10_840,bhelā,,,borin2013ids
benS10_850,ben,S10_850,dān̄r̖a,,,borin2013ids
benS10_851,ben,S10_851,baiṭhā,,,borin2013ids
benS10_852,ben,S10_852,bāoyā,,,borin2013ids
benS10_860,ben,S10_860,hāla,,,borin2013ids
benS10_870,ben,S10_870,māstula,,,borin2013ids
benS10_880,ben,S10_880,pāla,,,borin2013ids
benS10_890,ben,S10_890,noṅara,,,borin2013ids
benS10_910,ben,S10_910,bandara,,,borin2013ids
benS11_110,ben,S11_110,thākā,,,borin2013ids
benS11_120,ben,S11_120,mālikānā,,,borin2013ids
benS11_130,ben,S11_130,dharā,,,borin2013ids
benS11_140,ben,S11_140,jar̖āno ,,,borin2013ids
benS11_150,ben,S11_150,dharā,,,borin2013ids
benS11_160,ben,S11_160,pāoyā,,,borin2013ids
benS11_170,ben,S11_170,rākhā ,,,borin2013ids
benS11_180,ben,S11_180,jinisa,,,borin2013ids
benS11_210,ben,S11_210,deoyā ,,,borin2013ids
benS11_220,ben,S11_220,phiriye deoyā,,,borin2013ids
benS11_240,ben,S11_240,saṃrakṣaṇa kārā,,,borin2013ids
benS11_250,ben,S11_250,rakṣā karā,,,borin2013ids
benS11_270,ben,S11_270,dhbaṁsa karā,,,borin2013ids
benS11_280,ben,S11_280,apakāra ,,,borin2013ids
benS11_310,ben,S11_310,khon̄ja kārā,,,borin2013ids
benS11_320,ben,S11_320,pāoyā,,,borin2013ids
benS11_330,ben,S11_330,hārāno,,,borin2013ids
benS11_340,ben,S11_340,yete deoyā,,,borin2013ids
benS11_430,ben,S11_430,ṭākā,,,borin2013ids
benS11_440,ben,S11_440,mudrā,,,borin2013ids
benS11_510,ben,S11_510,dhanī,,,borin2013ids
benS11_520,ben,S11_520,garība,,,borin2013ids
benS11_530,ben,S11_530,bhikṣuka,,,borin2013ids
benS11_540,ben,S11_540,kan͂jusa,,,borin2013ids
benS11_610,ben,S11_610,deoyāno,,,borin2013ids
benS11_620,ben,S11_620,dhāra karā,,,borin2013ids
benS11_630,ben,S11_630,dhārā,,,borin2013ids
benS11_640,ben,S11_640,r̥ṇa,,,borin2013ids
benS11_650,ben,S11_650,majuri deyā,,,borin2013ids
benS11_660,ben,S11_660,bila,,,borin2013ids
benS11_690,ben,S11_690,kara,,,borin2013ids
benS11_770,ben,S11_770,bhārā,,,borin2013ids
benS11_780,ben,S11_780,paribhr̖ti,,,borin2013ids
benS11_790,ben,S11_790,kāmāno ,,,borin2013ids
benS11_810,ben,S11_810,kenā ,,,borin2013ids
benS11_820,ben,S11_820,becā,,,borin2013ids
benS11_830,ben,S11_830,becākenā karā,,,borin2013ids
benS11_840,ben,S11_840,byabasāyī,,,borin2013ids
benS11_850,ben,S11_850,bājāra,,,borin2013ids
benS11_860,ben,S11_860,dokāna,,,borin2013ids
benS11_870,ben,S11_870,dāma,,,borin2013ids
benS11_880,ben,S11_880,mūlyabāna,,,borin2013ids
benS11_890,ben,S11_890,sastā,,,borin2013ids
benS11_910,ben,S11_910,bakharā kārā,,,borin2013ids
benS11_920,ben,S11_920,parimāṇa kārā ,,,borin2013ids
benS12_110,ben,S12_110,jāyagā ,,,borin2013ids
benS12_120,ben,S12_120,rākhā,,,borin2013ids
benS12_130,ben,S12_130,jān̄ke basā,,,borin2013ids
benS12_140,ben,S12_140,śayana ,,,borin2013ids
benS12_150,ben,S12_150,dān̄r̖āno,,,borin2013ids
benS12_160,ben,S12_160,thākā,,,borin2013ids
benS12_170,ben,S12_170,dhbaṃsābaśeṣa,,,borin2013ids
benS12_210,ben,S12_210,jar̖o karā,,,borin2013ids
benS12_212,ben,S12_212,kur̖āno ,,,borin2013ids
benS12_213,ben,S12_213,stupa kārā,,,borin2013ids
benS12_220,ben,S12_220,jor̖āno ,,,borin2013ids
benS12_230,ben,S12_230,pr̥thaka  kārā,,,borin2013ids
benS12_232,ben,S12_232,bibhājana,,,borin2013ids
benS12_240,ben,S12_240,kholā,,,borin2013ids
benS12_250,ben,S12_250,bandha karā,,,borin2013ids
benS12_260,ben,S12_260,ḍhākā,,,borin2013ids
benS12_270,ben,S12_270,gopana kārā,,,borin2013ids
benS12_310,ben,S12_310,ucca,,,borin2013ids
benS12_320,ben,S12_320,alpa,,,borin2013ids
benS12_330,ben,S12_330,sarbocca,,,borin2013ids
benS12_340,ben,S12_340,talā,,,borin2013ids
benS12_350,ben,S12_350,śeṣa,,,borin2013ids
benS12_352,ben,S12_352,tīkṣṇa,,,borin2013ids
benS12_353,ben,S12_353,kinārā,,,borin2013ids
benS12_360,ben,S12_360,pāśa,,,borin2013ids
benS12_370,ben,S12_370,madhya,,,borin2013ids
benS12_410,ben,S12_410,ḍāna,,,borin2013ids
benS12_420,ben,S12_420,bāma,,,borin2013ids
benS12_430,ben,S12_430,nikaṭa,,,borin2013ids
benS12_440,ben,S12_440,dūra,,,borin2013ids
benS12_450,ben,S12_450,pūrba,,,borin2013ids
benS12_460,ben,S12_460,paścima,,,borin2013ids
benS12_470,ben,S12_470,uttara,,,borin2013ids
benS12_480,ben,S12_480,dakṣiṇa,,,borin2013ids
benS12_530,ben,S12_530,gajāno,,,borin2013ids
benS12_540,ben,S12_540,māpā,,,borin2013ids
benS12_541,ben,S12_541,gabhīratā māpā,,,borin2013ids
benS12_550,ben,S12_550,bar̖a,,,borin2013ids
benS12_560,ben,S12_560,choṭa,,,borin2013ids
benS12_570,ben,S12_570,lambā,,,borin2013ids
benS12_580,ben,S12_580,lambā,,,borin2013ids
benS12_590,ben,S12_590,choṭa,,,borin2013ids
benS12_610,ben,S12_610,praśasta,,,borin2013ids
benS12_620,ben,S12_620,saru,,,borin2013ids
benS12_630,ben,S12_630,puru,,,borin2013ids
benS12_650,ben,S12_650,pātalā,,,borin2013ids
benS12_670,ben,S12_670,gabhīra,,,borin2013ids
benS12_680,ben,S12_680,agabhīra,,,borin2013ids
benS12_710,ben,S12_710,cyāpṭā,,,borin2013ids
benS12_730,ben,S12_730,saṭāna ,,,borin2013ids
benS12_740,ben,S12_740,kuṭila ,,,borin2013ids
benS12_750,ben,S12_750,huka,,,borin2013ids
benS12_760,ben,S12_760,koṇa,,,borin2013ids
benS12_770,ben,S12_770,atikrama,,,borin2013ids
benS12_780,ben,S12_780,cauko,,,borin2013ids
benS12_810,ben,S12_810,gola,,,borin2013ids
benS12_820,ben,S12_820,br̥itta,,,borin2013ids
benS12_830,ben,S12_830,bala,,,borin2013ids
benS12_840,ben,S12_840,lāina,,,borin2013ids
benS12_850,ben,S12_850,garta,,,borin2013ids
benS12_920,ben,S12_920,anurūpa,,,borin2013ids
benS12_930,ben,S12_930,paribartana,,,borin2013ids
benS13_100,ben,S13_100,daśa,,,borin2013ids
benS13_101,ben,S13_101,egāro,,,borin2013ids
benS13_102,ben,S13_102,bāro,,,borin2013ids
benS13_103,ben,S13_103,panera,,,borin2013ids
benS13_104,ben,S13_104,kur̖i,,,borin2013ids
benS13_105,ben,S13_105,śata,,,borin2013ids
benS13_106,ben,S13_106,hājāra,,,borin2013ids
benS13_107,ben,S13_107,gunati kārā,,,borin2013ids
benS13_140,ben,S13_140,saba,,,borin2013ids
benS13_150,ben,S13_150,aneka,,,borin2013ids
benS13_160,ben,S13_160,beśi,,,borin2013ids
benS13_170,ben,S13_170,alpa,,,borin2013ids
benS13_180,ben,S13_180,yatheṣṭa,,,borin2013ids
benS13_181,ben,S13_181,kichu,,,borin2013ids
benS13_190,ben,S13_190,bhīr̖a,,,borin2013ids
benS13_210,ben,S13_210,pūrṇa,,,borin2013ids
benS13_220,ben,S13_220,phān̄kā,,,borin2013ids
benS13_230,ben,S13_230,khanḍa,,,borin2013ids
benS13_240,ben,S13_240,ardheka,,,borin2013ids
benS13_330,ben,S13_330,ekamātra,,,borin2013ids
benS13_340,ben,S13_340,prathama,,,borin2013ids
benS13_350,ben,S13_350,śeṣa,,,borin2013ids
benS13_360,ben,S13_360,dbitīya,,,borin2013ids
benS13_370,ben,S13_370,jor̖ā,,,borin2013ids
benS13_380,ben,S13_380,duibāra,,,borin2013ids
benS13_420,ben,S13_420,tr̥tīya,,,borin2013ids
benS13_440,ben,S13_440,ṭina bāra,,,borin2013ids
benS14_110,ben,S14_110,samaya,,,borin2013ids
benS14_120,ben,S14_120,bayasa,,,borin2013ids
benS14_130,ben,S14_130,natuna,,,borin2013ids
benS14_140,ben,S14_140,yubaka,,,borin2013ids
benS14_150,ben,S14_150,purano,,,borin2013ids
benS14_160,ben,S14_160,āge,,,borin2013ids
benS14_170,ben,S14_170,deri,,,borin2013ids
benS14_180,ben,S14_180,ekhana,,,borin2013ids
benS14_190,ben,S14_190,ekhuni,,,borin2013ids
benS14_210,ben,S14_210,druta,,,borin2013ids
benS14_220,ben,S14_220,dhīra,,,borin2013ids
benS14_230,ben,S14_230,tār̖āhur̖o karā,,,borin2013ids
benS14_240,ben,S14_240,derī haoyā,,,borin2013ids
benS14_250,ben,S14_250,ārambha kārā,,,borin2013ids
benS14_252,ben,S14_252,ṭikāno,,,borin2013ids
benS14_260,ben,S14_260,prānta,,,borin2013ids
benS14_270,ben,S14_270,samāpana  kārā,,,borin2013ids
benS14_280,ben,S14_280,nibr̖tta kārā,,,borin2013ids
benS14_290,ben,S14_290,tairi,,,borin2013ids
benS14_310,ben,S14_310,sarbadā,,,borin2013ids
benS14_320,ben,S14_320,prāyaśai,,,borin2013ids
benS14_330,ben,S14_330,kkacit,,,borin2013ids
benS14_331,ben,S14_331,tār̖ātār̖i,,,borin2013ids
benS14_332,ben,S14_332,dīrgha samaya,,,borin2013ids
benS14_340,ben,S14_340,kakhano nā,,,borin2013ids
benS14_350,ben,S14_350,ābāra,,,borin2013ids
benS14_410,ben,S14_410,dinera,,,borin2013ids
benS14_420,ben,S14_420,rātri,,,borin2013ids
benS14_430,ben,S14_430,bhora,,,borin2013ids
benS14_440,ben,S14_440,sakāla,,,borin2013ids
benS14_450,ben,S14_450,madhyāhna ,,,borin2013ids
benS14_451,ben,S14_451,aparāhna ,,,borin2013ids
benS14_460,ben,S14_460,sandhyā,,,borin2013ids
benS14_470,ben,S14_470,āja,,,borin2013ids
benS14_480,ben,S14_480,āgāmīkāla,,,borin2013ids
benS14_481,ben,S14_481,paraśu,,,borin2013ids
benS14_490,ben,S14_490,gatakāla,,,borin2013ids
benS14_491,ben,S14_491,gata paraśu,,,borin2013ids
benS14_510,ben,S14_510,ghanṭā,,,borin2013ids
benS14_530,ben,S14_530,ghar̖i,,,borin2013ids
benS14_610,ben,S14_610,saptāha,,,borin2013ids
benS14_620,ben,S14_620,rabibāra,,,borin2013ids
benS14_630,ben,S14_630,somabāra,,,borin2013ids
benS14_640,ben,S14_640,maṅgalabāra,,,borin2013ids
benS14_650,ben,S14_650,budhabāra,,,borin2013ids
benS14_660,ben,S14_660,br̥haspatibāra,,,borin2013ids
benS14_670,ben,S14_670,śukrabāra,,,borin2013ids
benS14_680,ben,S14_680,śanibāra,,,borin2013ids
benS14_710,ben,S14_710,māsa,,,borin2013ids
benS14_730,ben,S14_730,sāla,,,borin2013ids
benS14_740,ben,S14_740,śītakāla,,,borin2013ids
benS14_750,ben,S14_750,basantakāla,,,borin2013ids
benS14_760,ben,S14_760,grīṣma,,,borin2013ids
benS14_770,ben,S14_770,hemanta,,,borin2013ids
benS14_780,ben,S14_780,r̥itu,,,borin2013ids
benS15_210,ben,S15_210,śun̄kā ,,,borin2013ids
benS15_212,ben,S15_212,śunkā,,,borin2013ids
benS15_220,ben,S15_220,ghrāṇa (neoyā),,,borin2013ids
